id,raw_affiliation_string,in_oal_missing,in_kb_missing
https://openalex.org/W4384037065,"Department Unmanned Aircraft Systems, Institute of Flight Guidance, German Aerospace Center (DLR), Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4383186178,"Department Systems Immunology, Braunschweig Integrated Centre of Systems Biology (BRICS), Helmholtz Centre for Infection Research, Rebenring 56, 38106 Braunschweig",Technische Universität Braunschweig,
https://openalex.org/W3037196324,"German Aerospace Center (DLR), Institute of Flight Guidance, 38108 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4309883265,"Institut für Partikeltechnik (iPAT), Volkmaroder Str. 5, 38104 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3143134130,"Leibniz University of Hannover, Technical Chemistry - Life Science, Hannover, Germany; Helmholtz Centre for Infection Research, Braunschweig, Germany. Electronic address: ursula.rinas@helmholtz-hzi.de",Technische Universität Braunschweig,
https://openalex.org/W3134210362,"Thünen Institute of Market Analysis, Bundesallee 63, 38116, Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4404627468,"Institute of Flight Guidance, German Aerospace Center (DLR), Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3144157260,"Federal Research Institute for Rural Areas, Forestry and Fisheries, Institute of Market Analysis, Johann Heinrich von Thnen Institute, Bundesallee 63, 38116 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4318478644,"Department of Pharmaceutical Biotechnology, Fraunhofer Institute for Toxicology and Experimental Medicine (ITEM), 38124 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3201792075,"Institute of Flight Guidance, German Aerospace Center (DLR), Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3008970657,"Institute of Flight Guidance, German Aerospace Center 					– DLR, Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4399124631,"Department 3.3, Department of Physical Chemistry, Physikalisch-Technische Bundesanstalt, 38116 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3084440577,"Department of Systems Immunology and Braunschweig Integrated Centre of Systems Biology, Helmholtz Centre for Infection Research , 38106 Braunschweig ,",Technische Universität Braunschweig,
https://openalex.org/W3111574665,"Institute of Flight Guidance, German Aerospace Center (DLR), Lilienthalplatz 7, 38108 Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3206739673,"Institute of Market Analysis, Johann Heinrich von Thuenen Institute, Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W3046291116,"Thuenen Institute of Market Analysis, Johann Heinrich von Thuenen Institute, Braunschweig, Germany",Technische Universität Braunschweig,
https://openalex.org/W4367180322,"High Frequency and Electromagnetic Fields, Physikalisch-Technische Bundesanstalt (PTB), Bundesallee 100, 38116 Braunschweig, Germany​​​​​​​",Technische Universität Braunschweig,
https://openalex.org/W4382644510,"German Aerospace Center DLR, Institute of Flight Guidance, 38108 Braunschweig, Germany",Technische Universität Braunschweig,
